,Latitude,Longitude,Depth,Magnitude,Distance,Days-till-eruption
7245,19.3595,-155.506,9.06,1.77,23.9665,21.418545717592593
7246,19.3772,-155.4508,9.21,1.69,17.8564,21.347580787037035
7247,19.3772,-155.4508,9.21,1.69,17.8564,21.347580787037035
7248,19.314,-155.2172,3.45,1.6,13.9706,21.32992939814815
7249,19.314,-155.2172,3.45,1.6,13.9706,21.32992939814815
7250,19.3147,-155.2262,7.33,2.09,13.4311,21.321556944444445
7251,19.3147,-155.2262,7.33,2.09,13.4311,21.321556944444445
7252,19.3303,-155.2063,6.32,1.33,13.1673,21.31878263888889
7253,19.3303,-155.2063,6.32,1.33,13.1673,21.31878263888889
7254,19.5022,-155.4543,5.51,3.48,19.7273,21.167467708333334
7255,19.5022,-155.4543,5.51,3.48,19.7273,21.167467708333334
7256,19.3903,-155.429,10.77,1.2,15.2786,21.16316284722222
7257,19.3903,-155.429,10.77,1.2,15.2786,21.16316284722222
7258,19.493,-155.4565,4.48,2.07,19.4911,21.027829745370372
7259,19.493,-155.4565,4.48,2.07,19.4911,21.027829745370372
7260,19.4225,-155.514,9.21,1.72,23.8052,20.702647685185187
7261,19.4225,-155.514,9.21,1.72,23.8052,20.702647685185187
7262,19.4355,-155.3738,8.97,1.88,9.2436,20.523408333333332
7263,19.4355,-155.3738,8.97,1.88,9.2436,20.523408333333332
7264,19.3127,-155.2225,6.33,1.91,13.8132,20.482852777777776
7265,19.3127,-155.2225,6.33,1.91,13.8132,20.482852777777776
7266,19.4138,-155.3585,9.81,1.89,7.5406,20.459892361111113
7267,19.4138,-155.3585,9.81,1.89,7.5406,20.459892361111113
7268,19.424,-155.3625,11.29,1.88,7.9242,20.329399768518517
7269,19.424,-155.3625,11.29,1.88,7.9242,20.329399768518517
7270,19.3995,-155.3463,9.55,1.39,6.6625,20.208103587962963
7271,19.3995,-155.3463,9.55,1.39,6.6625,20.208103587962963
7272,19.4268,-155.3593,10.12,2.68,7.6089,20.17862488425926
7273,19.4268,-155.3593,10.12,2.68,7.6089,20.17862488425926
7274,19.3623,-155.1167,6.64,1.83,19.0177,20.10272951388889
7275,19.3623,-155.1167,6.64,1.83,19.0177,20.10272951388889
7276,19.4453,-155.3915,10.87,2.51,11.2859,20.00317476851852
7277,19.4453,-155.3915,10.87,2.51,11.2859,20.00317476851852
7278,19.2625,-155.3868,4.79,2.07,20.5,19.986464004629628
7279,19.2625,-155.3868,4.79,2.07,20.5,19.986464004629628
7280,19.3057,-155.2218,5.28,1.51,14.5313,19.933712962962964
7281,19.3057,-155.2218,5.28,1.51,14.5313,19.933712962962964
7282,19.3707,-155.5032,8.0,1.38,23.3553,19.731362731481482
7283,19.3707,-155.5032,8.0,1.38,23.3553,19.731362731481482
7284,19.3737,-155.5018,9.73,1.29,23.1344,19.03558333333333
7285,19.3737,-155.5018,9.73,1.29,23.1344,19.03558333333333
7286,19.3925,-155.4253,9.89,1.56,14.8464,18.99275960648148
7287,19.3925,-155.4253,9.89,1.56,14.8464,18.99275960648148
7288,19.3418,-155.5002,9.65,1.58,24.0346,18.87411574074074
7289,19.3418,-155.5002,9.65,1.58,24.0346,18.87411574074074
7290,19.2753,-155.3802,5.72,1.95,18.923,18.689003819444444
7291,19.2753,-155.3802,5.72,1.95,18.923,18.689003819444444
7292,19.338,-155.2138,6.46,1.58,12.0057,18.53495023148148
7293,19.338,-155.2138,6.46,1.58,12.0057,18.53495023148148
7294,19.4448,-155.3897,7.58,2.0,11.0893,18.394349537037037
7295,19.4448,-155.3897,7.58,2.0,11.0893,18.394349537037037
7296,19.4788,-155.4078,5.81,2.61,14.2029,18.363955671296296
7297,19.4788,-155.4078,5.81,2.61,14.2029,18.363955671296296
7298,19.2782,-155.375,7.92,2.83,18.3674,18.350814814814814
7299,19.2782,-155.375,7.92,2.83,18.3674,18.350814814814814
7300,19.4187,-155.3578,11.9,2.24,7.4288,18.233942708333334
7301,19.4187,-155.3578,11.9,2.24,7.4288,18.233942708333334
7302,19.3087,-155.2502,5.5,1.57,13.0703,17.93204722222222
7303,19.3087,-155.2502,5.5,1.57,13.0703,17.93204722222222
7304,19.3737,-155.4828,9.86,1.68,21.1987,17.927452893518517
7305,19.3737,-155.4828,9.86,1.68,21.1987,17.927452893518517
7306,19.3543,-155.405,14.14,2.61,14.4288,17.87112789351852
7307,19.3543,-155.405,14.14,2.61,14.4288,17.87112789351852
7308,19.3607,-155.3507,11.42,2.84,9.4654,17.852620254629628
7309,19.3607,-155.3507,11.42,2.84,9.4654,17.852620254629628
7310,19.3625,-155.438,10.86,1.95,17.1215,17.761701388888888
7311,19.3625,-155.438,10.86,1.95,17.1215,17.761701388888888
7312,19.4228,-155.336,7.75,3.16,5.1421,17.711135069444445
7313,19.4228,-155.336,7.75,3.16,5.1421,17.711135069444445
7314,19.4475,-155.5008,9.6,1.84,22.6115,17.660010763888888
7315,19.4475,-155.5008,9.6,1.84,22.6115,17.660010763888888
7316,19.4923,-155.4985,3.1,1.87,23.5492,17.41701712962963
7317,19.4923,-155.4985,3.1,1.87,23.5492,17.41701712962963
7318,19.4593,-155.3953,4.48,1.59,12.1279,17.316870601851853
7319,19.4593,-155.3953,4.48,1.59,12.1279,17.316870601851853
7320,19.4373,-155.4835,8.86,1.78,20.6848,17.094228356481484
7321,19.4373,-155.4835,8.86,1.78,20.6848,17.094228356481484
7322,19.369,-155.3528,10.68,1.43,9.0032,16.910012152777778
7323,19.4468,-155.3913,10.29,2.58,11.3066,16.629424305555556
7324,19.3917,-155.3413,11.05,1.6,6.5607,16.62441736111111
7325,19.3553,-155.4057,13.94,2.39,14.4352,16.558935185185184
7326,19.3155,-155.1952,3.42,1.59,15.1776,16.533400462962963
7327,19.4678,-155.4298,10.16,2.3,15.8513,16.003639930555554
7328,19.4125,-155.334,5.5,1.56,5.0185,15.81508240740741
7329,19.4395,-155.4802,10.44,1.97,20.3633,15.81142025462963
7330,19.4562,-155.4938,10.18,2.67,22.0345,15.707099189814818
7331,19.3665,-155.44299999999998,10.03,2.0,17.4481,15.521722222222223
7332,19.4488,-155.482,9.85,1.66,20.6796,15.49932662037037
7333,19.2987,-155.2347,4.53,1.64,14.6643,15.450171759259261
7334,19.3693,-155.4363,9.84,1.69,16.6809,15.042797453703704
7335,19.4218,-155.4947,7.67,1.69,21.7809,14.865729513888889
7336,19.3442,-155.217,6.87,2.05,11.2625,14.81654710648148
7337,19.3772,-155.3463,11.1,2.67,7.8993,14.787783796296296
7338,19.3637,-155.363,11.08,1.83,10.2046,14.744710532407408
7339,19.3767,-155.3435,11.23,2.08,7.7056,14.731142824074075
7340,19.368,-155.028,7.89,2.14,27.7974,14.68655335648148
7341,19.368,-155.028,7.89,2.14,27.7974,14.68655335648148
7342,19.3845,-155.446,10.13,2.35,17.1624,14.603920254629628
7343,19.3845,-155.446,10.13,2.35,17.1624,14.603920254629628
7344,19.3727,-155.47899999999998,10.36,2.08,20.8413,14.567269791666668
7345,19.3727,-155.47899999999998,10.36,2.08,20.8413,14.567269791666668
7346,19.3587,-155.0322,5.49,1.79,27.609,14.511308101851853
7347,19.3587,-155.0322,5.49,1.79,27.609,14.511308101851853
7348,19.309,-155.2593,7.18,1.63,12.7884,14.368871412037038
7349,19.309,-155.2593,7.18,1.63,12.7884,14.368871412037038
7350,19.3577,-155.1107,8.59,1.85,19.7863,14.337322222222221
7351,19.3577,-155.1107,8.59,1.85,19.7863,14.337322222222221
7352,19.4503,-155.4883,10.26,2.53,21.3577,14.33095277777778
7353,19.4503,-155.4883,10.26,2.53,21.3577,14.33095277777778
7354,19.329,-155.1987,7.73,2.02,13.8003,14.262781365740741
7355,19.329,-155.1987,7.73,2.02,13.8003,14.262781365740741
7356,19.409000000000002,-155.3203,4.85,1.51,3.7382,13.989001388888889
7357,19.409000000000002,-155.3203,4.85,1.51,3.7382,13.989001388888889
7358,19.304000000000002,-155.2438,6.41,1.35,13.7766,13.800596643518519
7359,19.304000000000002,-155.2438,6.41,1.35,13.7766,13.800596643518519
7360,19.4222,-155.3493,9.72,1.87,6.5343,13.748683564814813
7361,19.4222,-155.3493,9.72,1.87,6.5343,13.748683564814813
7362,19.3337,-155.5088,5.28,2.28,25.2096,13.695710763888888
7363,19.3337,-155.5088,5.28,2.28,25.2096,13.695710763888888
7364,19.3493,-155.4858,8.25,1.31,22.3242,13.608613541666665
7365,19.3493,-155.4858,8.25,1.31,22.3242,13.608613541666665
7366,19.453,-155.4297,10.12,2.81,15.3802,13.535686111111112
7367,19.453,-155.4297,10.12,2.81,15.3802,13.535686111111112
7368,19.3028,-155.2182,5.51,1.13,14.9947,13.350451157407408
7369,19.3028,-155.2182,5.51,1.13,14.9947,13.350451157407408
7370,19.349,-155.0857,6.93,2.02,22.5817,13.190403356481482
7371,19.349,-155.0857,6.93,2.02,22.5817,13.190403356481482
7372,19.3527,-155.394,10.07,1.55,13.5511,13.102065046296296
7373,19.3527,-155.394,10.07,1.55,13.5511,13.102065046296296
7374,19.444000000000003,-155.4868,8.9,1.4,21.1064,12.672894907407409
7375,19.444000000000003,-155.4868,8.9,1.4,21.1064,12.672894907407409
7376,19.4858,-155.453,5.22,1.17,18.8369,12.655239467592592
7377,19.4858,-155.453,5.22,1.17,18.8369,12.655239467592592
7378,19.474,-155.4525,8.19,1.2,18.326,12.49535138888889
7379,19.474,-155.4525,8.19,1.2,18.326,12.49535138888889
7380,19.4915,-155.4112,2.84,1.33,15.1992,12.442627314814814
7381,19.4915,-155.4112,2.84,1.33,15.1992,12.442627314814814
7382,19.2978,-155.221,8.79,2.11,15.3496,12.131562731481482
7383,19.2978,-155.221,8.79,2.11,15.3496,12.131562731481482
7384,19.4875,-155.4603,3.88,2.52,19.6167,12.129796874999998
7385,19.4875,-155.4603,3.88,2.52,19.6167,12.129796874999998
7386,19.2952,-155.2602,7.07,1.65,14.2681,12.118608796296298
7387,19.2952,-155.2602,7.07,1.65,14.2681,12.118608796296298
7388,19.347,-155.3617,9.9,1.17,11.362,11.813681481481481
7389,19.347,-155.3617,9.9,1.17,11.362,11.813681481481481
7390,19.3062,-155.466,8.93,2.09,22.7058,11.799931712962964
7391,19.3062,-155.466,8.93,2.09,22.7058,11.799931712962964
7392,19.2958,-155.4995,5.44,1.53,26.2826,11.796693402777779
7393,19.2958,-155.4995,5.44,1.53,26.2826,11.796693402777779
7394,19.4493,-155.4162,9.17,1.67,13.9082,11.701035648148148
7395,19.4493,-155.4162,9.17,1.67,13.9082,11.701035648148148
7396,19.3478,-155.3983,10.04,1.68,14.2315,11.696756712962964
7397,19.3478,-155.3983,10.04,1.68,14.2315,11.696756712962964
7398,19.3503,-155.3642,10.33,1.65,11.2858,11.550065162037036
7399,19.3503,-155.3642,10.33,1.65,11.2858,11.550065162037036
7400,19.4548,-155.485,10.36,2.36,21.0989,11.539098842592592
7401,19.4548,-155.485,10.36,2.36,21.0989,11.539098842592592
7402,19.381,-155.4627,10.27,2.53,18.9565,11.531227430555555
7403,19.381,-155.4627,10.27,2.53,18.9565,11.531227430555555
7404,19.3058,-155.2288,6.47,1.34,14.1904,11.455122800925926
7405,19.3058,-155.2288,6.47,1.34,14.1904,11.455122800925926
7406,19.3562,-155.3683,9.71,1.65,11.1638,11.428725462962964
7407,19.3562,-155.3683,9.71,1.65,11.1638,11.428725462962964
7408,19.412,-155.3647,11.62,2.56,8.2094,11.352542592592593
7409,19.412,-155.3647,11.62,2.56,8.2094,11.352542592592593
7410,19.4092,-155.2853,1.5,1.45,1.3241,11.329294212962964
7411,19.4092,-155.2853,1.5,1.45,1.3241,11.329294212962964
7412,19.268,-155.336,8.39,2.63,17.7725,11.263484953703703
7413,19.268,-155.336,8.39,2.63,17.7725,11.263484953703703
7414,19.3702,-155.5032,7.88,2.06,23.3687,11.188640625
7415,19.3702,-155.5032,7.88,2.06,23.3687,11.188640625
7416,19.3277,-155.2292,9.05,2.55,12.0164,11.17773912037037
7417,19.3277,-155.2292,9.05,2.55,12.0164,11.17773912037037
7418,19.4155,-155.3588,10.34,1.89,7.5542,11.114933217592593
7419,19.4155,-155.3588,10.34,1.89,7.5542,11.114933217592593
7420,19.3728,-155.4893,9.21,1.74,21.8841,10.98026585648148
7421,19.3728,-155.4893,9.21,1.74,21.8841,10.98026585648148
7422,19.3872,-155.3502,10.37,1.9,7.6195,10.916601736111112
7423,19.3872,-155.3502,10.37,1.9,7.6195,10.916601736111112
7424,19.3175,-155.226,5.13,1.12,13.1681,10.912651041666669
7425,19.3175,-155.226,5.13,1.12,13.1681,10.912651041666669
7426,19.3783,-155.44799999999998,10.94,2.72,17.5405,10.730258449074073
7427,19.3783,-155.44799999999998,10.94,2.72,17.5405,10.730258449074073
7428,19.3813,-155.4392,9.89,1.68,16.5617,10.685613541666667
7429,19.3813,-155.4392,9.89,1.68,16.5617,10.685613541666667
7430,19.3718,-155.0303,5.26,1.82,27.4741,10.670961458333332
7431,19.3718,-155.0303,5.26,1.82,27.4741,10.670961458333332
7432,19.2692,-155.3738,8.27,2.36,19.1792,10.633736111111112
7433,19.2692,-155.3738,8.27,2.36,19.1792,10.633736111111112
7434,19.3173,-155.1852,7.85,2.07,15.7165,10.627001041666666
7435,19.3173,-155.1852,7.85,2.07,15.7165,10.627001041666666
7436,19.2357,-155.313,6.46,1.54,20.7842,10.314817939814814
7437,19.2357,-155.313,6.46,1.54,20.7842,10.314817939814814
7438,19.4235,-155.506,10.24,2.01,22.9673,10.107062962962962
7439,19.4235,-155.506,10.24,2.01,22.9673,10.107062962962962
7440,19.4395,-155.47799999999998,7.43,1.66,20.1338,9.963399189814814
7441,19.4395,-155.47799999999998,7.43,1.66,20.1338,9.963399189814814
7442,19.3503,-155.0463,7.52,1.85,26.4431,9.76142037037037
7443,19.3503,-155.0463,7.52,1.85,26.4431,9.76142037037037
7444,19.3358,-155.2288,5.64,2.06,11.2706,9.63257673611111
7445,19.3358,-155.2288,5.64,2.06,11.2706,9.63257673611111
7446,19.3608,-155.4773,5.83,1.73,21.0524,9.61563009259259
7447,19.3608,-155.4773,5.83,1.73,21.0524,9.61563009259259
7448,19.3645,-155.4817,5.28,2.03,21.3656,9.537563310185185
7449,19.3645,-155.4817,5.28,2.03,21.3656,9.537563310185185
7450,19.328,-155.2268,8.18,2.6,12.1169,9.41811412037037
7451,19.328,-155.2268,8.18,2.6,12.1169,9.41811412037037
7452,19.3137,-155.2552,7.92,2.54,12.3888,9.235203472222222
7453,19.3137,-155.2552,7.92,2.54,12.3888,9.235203472222222
7454,19.4143,-155.3618,10.52,2.57,7.8793,9.209697685185185
7455,19.4143,-155.3618,10.52,2.57,7.8793,9.209697685185185
7456,19.3163,-155.2487,5.97,1.13,12.3159,9.058141550925926
7457,19.3163,-155.2487,5.97,1.13,12.3159,9.058141550925926
7458,19.3242,-155.1693,8.68,2.19,16.3799,9.020685763888888
7459,19.3242,-155.1693,8.68,2.19,16.3799,9.020685763888888
7460,19.3442,-155.3635,10.74,1.96,11.718,8.898572222222223
7461,19.3442,-155.3635,10.74,1.96,11.718,8.898572222222223
7462,19.3123,-155.2303,9.0,2.52,13.4712,8.805579398148149
7463,19.3123,-155.2303,9.0,2.52,13.4712,8.805579398148149
7464,19.32,-155.1875,5.49,1.33,15.3322,8.619950578703703
7465,19.32,-155.1875,5.49,1.33,15.3322,8.619950578703703
7466,19.2885,-155.2182,5.9,1.14,16.4064,8.528644675925927
7467,19.2885,-155.2182,5.9,1.14,16.4064,8.528644675925927
7468,19.4608,-155.4652,9.93,1.64,19.2019,8.500477199074075
7469,19.4608,-155.4652,9.93,1.64,19.2019,8.500477199074075
7470,19.3407,-155.2175,7.22,1.88,11.5271,8.480300810185186
7471,19.3407,-155.2175,7.22,1.88,11.5271,8.480300810185186
7472,19.3957,-155.4553,10.61,1.68,17.8732,8.334969560185185
7473,19.3957,-155.4553,10.61,1.68,17.8732,8.334969560185185
7474,19.2937,-155.2182,5.61,1.52,15.8892,8.31498738425926
7475,19.2937,-155.2182,5.61,1.52,15.8892,8.31498738425926
7476,19.3705,-155.4838,10.3,2.34,21.3911,8.250516435185185
7477,19.3705,-155.4838,10.3,2.34,21.3911,8.250516435185185
7478,19.4272,-155.3475,11.19,1.79,6.3815,8.096446064814815
7479,19.4272,-155.3475,11.19,1.79,6.3815,8.096446064814815
7480,19.3982,-155.4493,10.47,1.64,17.2088,7.941265393518518
7481,19.3982,-155.4493,10.47,1.64,17.2088,7.941265393518518
7482,19.4175,-155.4523,3.35,1.75,17.339000000000002,7.922605208333333
7483,19.4175,-155.4523,3.35,1.75,17.339000000000002,7.922605208333333
7484,19.3923,-155.4545,10.34,2.32,17.8542,7.880285763888889
7485,19.3923,-155.4545,10.34,2.32,17.8542,7.880285763888889
7486,19.3267,-155.1877,8.16,2.59,14.7802,7.758839351851852
7487,19.3267,-155.1877,8.16,2.59,14.7802,7.758839351851852
7488,19.3317,-155.1872,8.0,2.48,14.429,7.710086458333333
7489,19.3317,-155.1872,8.0,2.48,14.429,7.710086458333333
7490,19.3942,-155.5032,9.85,1.69,22.869,7.69443900462963
7491,19.3942,-155.5032,9.85,1.69,22.869,7.69443900462963
7492,19.3822,-155.4462,11.27,2.1,17.2451,7.681996412037037
7493,19.3822,-155.4462,11.27,2.1,17.2451,7.681996412037037
7494,19.4215,-155.489,8.97,1.56,21.1831,7.439094097222221
7495,19.4215,-155.489,8.97,1.56,21.1831,7.439094097222221
7496,19.3222,-155.2505,6.31,1.61,11.6342,7.3267375
7497,19.3222,-155.2505,6.31,1.61,11.6342,7.3267375
7498,19.305,-155.2353,8.52,1.92,13.9925,7.145365625
7499,19.305,-155.2353,8.52,1.92,13.9925,7.145365625
7500,19.3067,-155.2368,9.74,3.23,13.7575,7.1441231481481475
7501,19.3067,-155.2368,9.74,3.23,13.7575,7.1441231481481475
7502,19.3403,-155.2602,6.77,1.89,9.4035,7.048948495370371
7503,19.3403,-155.2602,6.77,1.89,9.4035,7.048948495370371
7504,19.3067,-155.2345,9.63,2.23,13.8516,6.997579398148148
7505,19.3067,-155.2345,9.63,2.23,13.8516,6.997579398148148
7506,19.4235,-155.3472,9.22,1.87,6.3189,6.977194791666666
7507,19.4235,-155.3472,9.22,1.87,6.3189,6.977194791666666
7508,19.3008,-155.2345,8.73,1.93,14.456,6.907263425925926
7509,19.3008,-155.2345,8.73,1.93,14.456,6.907263425925926
7510,19.2963,-155.2367,10.6,3.53,14.8362,6.841486111111112
7511,19.2963,-155.2367,10.6,3.53,14.8362,6.841486111111112
7512,19.2963,-155.2378,4.72,1.13,14.7956,6.8393847222222215
7513,19.2963,-155.2378,4.72,1.13,14.7956,6.8393847222222215
7514,19.4675,-155.439,4.71,2.07,16.7552,6.723859606481482
7515,19.4675,-155.439,4.71,2.07,16.7552,6.723859606481482
7516,19.4165,-155.328,4.53,2.6,4.3284,6.545638194444444
7517,19.4165,-155.328,4.53,2.6,4.3284,6.545638194444444
7518,19.3227,-155.1943,6.52,2.19,14.6301,6.49270150462963
7519,19.3227,-155.1943,6.52,2.19,14.6301,6.49270150462963
7520,19.4277,-155.362,9.33,1.57,7.8999,6.4234733796296295
7521,19.4277,-155.362,9.33,1.57,7.8999,6.4234733796296295
7522,19.3755,-155.5023,11.04,2.36,23.1408,6.264907638888889
7523,19.3755,-155.5023,11.04,2.36,23.1408,6.264907638888889
7524,19.3238,-155.1982,8.8,2.2,14.2685,6.252036342592592
7525,19.3238,-155.1982,8.8,2.2,14.2685,6.252036342592592
7526,19.4267,-155.3575,9.24,2.05,7.4199,6.190209374999999
7527,19.4267,-155.3575,9.24,2.05,7.4199,6.190209374999999
7528,19.3538,-155.0283,7.45,1.85,28.1453,6.110584490740741
7529,19.3538,-155.0283,7.45,1.85,28.1453,6.110584490740741
7530,19.4632,-155.39,11.56,3.38,11.7751,6.067636805555556
7531,19.4632,-155.39,11.56,3.38,11.7751,6.067636805555556
7532,19.4388,-155.486,8.59,1.67,20.961,5.9744375000000005
7533,19.4388,-155.486,8.59,1.67,20.961,5.9744375000000005
7534,19.4543,-155.3988,10.69,2.71,12.2937,5.929040972222222
7535,19.4543,-155.3988,10.69,2.71,12.2937,5.929040972222222
7536,19.416,-155.3235,4.95,1.34,3.8676,5.757760185185185
7537,19.416,-155.3235,4.95,1.34,3.8676,5.757760185185185
7538,19.3523,-155.1242,4.76,2.13,18.7072,5.676055439814815
7539,19.3523,-155.1242,4.76,2.13,18.7072,5.676055439814815
7540,19.37,-155.5053,8.6,2.06,23.5878,5.548581250000001
7541,19.37,-155.5053,8.6,2.06,23.5878,5.548581250000001
7542,19.3572,-155.503,9.94,1.76,23.7404,5.173455324074074
7543,19.3572,-155.503,9.94,1.76,23.7404,5.173455324074074
7544,19.3698,-155.0075,6.62,1.85,29.8632,5.056673032407407
7545,19.3698,-155.0075,6.62,1.85,29.8632,5.056673032407407
7546,19.4193,-155.3198,6.18,1.79,3.4446,4.773466782407408
7547,19.4193,-155.3198,6.18,1.79,3.4446,4.773466782407408
7548,19.3288,-155.2028,6.33,1.13,13.5323,4.301492592592592
7549,19.3288,-155.2028,6.33,1.13,13.5323,4.301492592592592
7550,19.3417,-155.2063,6.52,1.13,12.2234,4.289769328703704
7551,19.3417,-155.2063,6.52,1.13,12.2234,4.289769328703704
7552,19.3227,-155.2038,6.28,1.93,13.9875,4.044409143518519
7553,19.3227,-155.2038,6.28,1.93,13.9875,4.044409143518519
7554,19.3613,-155.0092,7.9,1.67,29.8846,3.878031597222222
7555,19.3613,-155.0092,7.9,1.67,29.8846,3.878031597222222
7556,19.3302,-155.195,7.27,1.58,13.967,3.666866666666667
7557,19.3302,-155.195,7.27,1.58,13.967,3.666866666666667
7558,19.3177,-155.4583,9.91,2.13,21.3268,3.614117476851852
7559,19.3177,-155.4583,9.91,2.13,21.3268,3.614117476851852
7560,19.396,-155.5157,10.51,1.69,24.1454,3.4672038194444443
7561,19.396,-155.5157,10.51,1.69,24.1454,3.4672038194444443
7562,19.2607,-155.3633,9.03,1.98,19.5396,3.3685642361111117
7563,19.2607,-155.3633,9.03,1.98,19.5396,3.3685642361111117
7564,19.4077,-155.3277,6.99,1.96,4.5169999999999995,3.0557702546296297
7565,19.4077,-155.3277,6.99,1.96,4.5169999999999995,3.0557702546296297
7566,19.363,-155.2,3.31,1.53,11.1744,2.9262363425925924
7567,19.363,-155.2,3.31,1.53,11.1744,2.9262363425925924
7568,19.4238,-155.3353,7.79,2.55,5.0744,2.6765421296296292
7569,19.4238,-155.3353,7.79,2.55,5.0744,2.6765421296296292
7570,19.3915,-155.4553,11.07,1.72,17.9528,2.6683100694444444
7571,19.3915,-155.4553,11.07,1.72,17.9528,2.6683100694444444
7572,19.3215,-155.2565,6.31,1.61,11.5172,2.4987457175925925
7573,19.3215,-155.2565,6.31,1.61,11.5172,2.4987457175925925
7574,19.3292,-155.1842,5.61,1.13,14.8487,2.259665162037037
7575,19.3292,-155.1842,5.61,1.13,14.8487,2.259665162037037
7576,19.3975,-155.516,11.74,2.57,24.158,2.151693634259259
7577,19.3975,-155.516,11.74,2.57,24.158,2.151693634259259
7578,19.4312,-155.357,11.2,1.84,7.4274,1.9885921296296294
7579,19.4312,-155.357,11.2,1.84,7.4274,1.9885921296296294
7580,19.2782,-155.3702,6.42,1.55,18.1195,1.883862037037037
7581,19.4123,-155.3383,8.38,1.83,5.4659,1.7369050925925926
7582,19.3525,-155.2152,8.4,2.34,10.7116,1.5918616898148148
7583,19.4128,-155.3532,11.5,2.15,7.0018,1.5516229166666669
7584,19.4128,-155.3532,11.5,2.15,7.0018,1.5516229166666669
7585,19.382,-155.4375,10.07,1.67,16.3691,1.3938631944444444
7586,19.382,-155.4375,10.07,1.67,16.3691,1.3938631944444444
7587,19.332,-155.5065,10.21,1.8,25.0613,1.358422685185185
7588,19.332,-155.5065,10.21,1.8,25.0613,1.358422685185185
7589,19.4872,-155.4602,7.23,2.3,19.5944,1.3563743055555557
7590,19.4872,-155.4602,7.23,2.3,19.5944,1.3563743055555557
7591,19.354,-155.3585,6.41,1.33,10.5708,1.3348665509259259
7592,19.354,-155.3585,6.41,1.33,10.5708,1.3348665509259259
7593,19.3975,-155.346,10.85,1.59,6.7165,1.2771255787037037
7594,19.3975,-155.346,10.85,1.59,6.7165,1.2771255787037037
7595,19.415,-155.32399999999998,5.82,1.94,3.9369,1.1400924768518519
7596,19.415,-155.32399999999998,5.82,1.94,3.9369,1.1400924768518519
7597,19.3775,-155.4468,10.49,1.65,17.4439,0.8378071759259259
7598,19.3775,-155.4468,10.49,1.65,17.4439,0.8378071759259259
7599,19.3262,-155.19899999999998,5.6,1.89,14.012,0.6434789351851852
7600,19.3262,-155.19899999999998,5.6,1.89,14.012,0.6434789351851852
7601,19.381,-155.4413,10.24,2.53,16.7829,0.2334311342592593
7602,19.381,-155.4413,10.24,2.53,16.7829,0.2334311342592593
7603,19.3928,-155.3435,11.6,2.67,6.7038,0.0
7604,19.3928,-155.3435,11.6,2.67,6.7038,0.0
7605,19.3672,-155.4428,10.92,1.91,17.4015,0.0
7606,19.3672,-155.4428,10.92,1.91,17.4015,0.0
7607,19.3307,-155.1933,7.86,1.99,14.050999999999998,0.0
7608,19.3307,-155.1933,7.86,1.99,14.050999999999998,0.0
7609,19.3653,-155.1202,8.78,3.03,18.5592,0.0
7610,19.3653,-155.1202,8.78,3.03,18.5592,0.0
7611,19.4558,-155.3772,9.9,2.93,10.2188,0.0
7612,19.4558,-155.3772,9.9,2.93,10.2188,0.0
7613,19.285999999999998,-155.3427,9.58,1.52,16.1084,0.0
7614,19.285999999999998,-155.3427,9.58,1.52,16.1084,0.0
7615,19.3663,-155.3925,10.27,1.96,12.6267,0.0
7616,19.3663,-155.3925,10.27,1.96,12.6267,0.0
7617,19.3568,-155.1143,8.18,2.67,19.4704,0.0
7618,19.3568,-155.1143,8.18,2.67,19.4704,0.0
7619,19.3963,-155.436,8.06,1.66,15.8658,0.0
7620,19.3963,-155.436,8.06,1.66,15.8658,0.0
7621,19.4477,-155.4918,9.81,2.41,21.6792,0.0
7622,19.4477,-155.4918,9.81,2.41,21.6792,0.0
7623,19.317,-155.185,8.69,2.44,15.7552,0.0
7624,19.317,-155.185,8.69,2.44,15.7552,0.0
7625,19.4577,-155.4967,11.18,2.37,22.3636,0.0
7626,19.4577,-155.4967,11.18,2.37,22.3636,0.0
7627,19.4188,-155.32399999999998,5.76,1.55,3.8876,0.0
7628,19.4188,-155.32399999999998,5.76,1.55,3.8876,0.0
7629,19.4183,-155.488,8.03,1.19,21.0805,0.0
7630,19.4183,-155.488,8.03,1.19,21.0805,0.0
7631,19.3063,-155.1893,4.3,1.6,16.362000000000002,7.936921527777778
7632,19.3063,-155.1893,4.3,1.6,16.362000000000002,7.936921527777778
7633,19.338,-155.3958,10.88,1.86,14.6771,7.769808912037036
7634,19.338,-155.3958,10.88,1.86,14.6771,7.769808912037036
7635,19.2543,-155.2318,9.01,1.69,19.42,7.576575578703704
7636,19.2543,-155.2318,9.01,1.69,19.42,7.576575578703704
7637,19.340999999999998,-155.0463,8.11,2.86,26.7694,7.464173842592593
7638,19.340999999999998,-155.0463,8.11,2.86,26.7694,7.464173842592593
7639,19.3555,-155.0377,2.05,2.01,27.1445,7.368764930555556
7640,19.3555,-155.0377,2.05,2.01,27.1445,7.368764930555556
7641,19.4198,-155.3238,4.84,1.14,3.8612,7.330054166666667
7642,19.4198,-155.3238,4.84,1.14,3.8612,7.330054166666667
7643,19.4267,-155.346,9.21,2.54,6.2192,7.1578204861111105
7644,19.4267,-155.346,9.21,2.54,6.2192,7.1578204861111105
7645,19.2955,-155.2677,8.07,1.65,14.1011,7.156640740740741
7646,19.2955,-155.2677,8.07,1.65,14.1011,7.156640740740741
7647,19.3723,-155.4983,8.95,1.75,22.8137,6.951719791666666
