,Latitude,Longitude,Depth,Magnitude,Distance,Is-erupting,Is-erupting-tomorrow,Is-erupting-next-week
8996,19.3473,-155.37,10.02,1.66,11.9561,False,False,True
8997,19.3758,-155.4943,9.67,1.4,22.3152,False,False,True
8998,19.3758,-155.4943,9.67,1.4,22.3152,False,False,True
8999,19.4418,-155.4437,7.16,2.89,16.5935,False,False,True
9000,19.4143,-155.3278,5.27,1.14,4.3428,False,False,True
9001,19.3265,-155.202,4.18,1.24,13.7812,False,False,True
9002,19.4223,-155.3273,6.69,3.13,4.2284,False,False,True
9003,19.3262,-155.4927,9.12,2.3,24.0146,False,False,True
9004,19.3968,-155.441,10.6,1.4,16.3732,False,False,True
9005,19.472,-155.4557,5.08,1.55,18.575,False,False,True
9006,19.3863,-155.4248,9.43,1.72,14.9583,False,False,True
9007,19.3863,-155.4248,9.43,1.72,14.9583,False,False,True
9008,19.3345,-155.1907,6.37,1.51,13.9484,False,False,True
9009,19.3345,-155.1907,6.37,1.51,13.9484,False,False,True
9010,19.2978,-155.2207,5.77,1.52,15.3639,False,False,True
9011,19.2978,-155.2207,5.77,1.52,15.3639,False,False,True
9012,19.4258,-155.4843,8.28,1.19,20.6968,False,False,True
9013,19.4258,-155.4843,8.28,1.19,20.6968,False,False,True
9014,19.3862,-155.4663,8.93,1.38,19.1986,False,False,True
9015,19.3862,-155.4663,8.93,1.38,19.1986,False,False,True
9016,19.3207,-155.2027,8.57,1.9,14.2334,False,False,True
9017,19.3207,-155.2027,8.57,1.9,14.2334,False,False,True
9018,19.3407,-155.2232,7.77,1.69,11.1586,False,False,True
9019,19.3407,-155.2232,7.77,1.69,11.1586,False,False,True
9020,19.317999999999998,-155.254,5.87,1.14,11.9648,False,False,True
9021,19.317999999999998,-155.254,5.87,1.14,11.9648,False,False,True
9022,19.4142,-155.504,9.75,1.75,22.7691,False,False,True
9023,19.4142,-155.504,9.75,1.75,22.7691,False,False,True
9024,19.3662,-155.4805,4.32,1.46,21.1901,False,False,True
9025,19.3662,-155.4805,4.32,1.46,21.1901,False,False,True
9026,19.2753,-155.3745,4.92,1.44,18.621,False,False,True
9027,19.2753,-155.3745,4.92,1.44,18.621,False,False,True
9028,19.4872,-155.4405,10.52,2.68,17.6973,False,False,True
9029,19.4872,-155.4405,10.52,2.68,17.6973,False,False,True
9030,19.3567,-155.1213,5.5,1.23,18.7935,False,False,True
9031,19.3567,-155.1213,5.5,1.23,18.7935,False,False,True
9032,19.3127,-155.221,8.0,1.82,13.8909,False,False,True
9033,19.3127,-155.221,8.0,1.82,13.8909,False,False,True
9034,19.3685,-155.503,9.24,2.29,23.3949,False,False,True
9035,19.3685,-155.503,9.24,2.29,23.3949,False,False,True
9036,19.2322,-155.4527,7.99,2.17,27.2583,False,False,True
9037,19.2322,-155.4527,7.99,2.17,27.2583,False,False,True
9038,19.3152,-155.221,4.72,1.97,13.6506,False,True,True
9039,19.3152,-155.221,4.72,1.97,13.6506,False,True,True
9040,19.4437,-155.4827,8.5,1.97,20.6756,False,True,True
9041,19.4437,-155.4827,8.5,1.97,20.6756,False,True,True
9042,19.3702,-155.2925,2.98,1.94,5.678,False,True,True
9043,19.3702,-155.2925,2.98,1.94,5.678,False,True,True
9044,19.3387,-155.2278,6.26,1.68,11.0594,False,True,True
9045,19.3387,-155.2278,6.26,1.68,11.0594,False,True,True
9046,19.4205,-155.2787,7.35,1.31,0.8724,False,True,True
9047,19.4205,-155.2787,7.35,1.31,0.8724,False,True,True
9048,19.4098,-155.2863,7.34,1.59,1.2475,False,True,True
9049,19.4098,-155.2863,7.34,1.59,1.2475,False,True,True
9050,19.3453,-155.392,9.91,1.7,13.8618,False,True,True
9051,19.3453,-155.392,9.91,1.7,13.8618,False,True,True
9052,19.464000000000002,-155.4025,9.46,2.18,13.0201,False,True,True
9053,19.464000000000002,-155.4025,9.46,2.18,13.0201,False,True,True
9054,19.4453,-155.4957,8.03,1.68,22.0502,False,True,True
9055,19.4453,-155.4957,8.03,1.68,22.0502,False,True,True
9056,19.4137,-155.3205,5.34,2.55,3.6054,True,False,False
9057,19.4137,-155.3205,5.34,2.55,3.6054,True,False,False
9058,19.3385,-155.2057,7.5,1.35,12.5253,False,False,False
9059,19.3385,-155.2057,7.5,1.35,12.5253,False,False,False
9060,19.4317,-155.3522,9.16,1.57,6.9397,False,False,False
9061,19.4317,-155.3522,9.16,1.57,6.9397,False,False,False
9062,19.3662,-155.1982,2.31,1.19,11.1303,False,False,False
9063,19.3662,-155.1982,2.31,1.19,11.1303,False,False,False
9064,19.3572,-155.0807,7.91,2.84,22.772,False,False,False
9065,19.3983,-155.4542,9.17,1.39,17.7156,False,False,False
9066,19.4055,-155.2717,3.48,1.09,2.355,False,False,False
9067,19.4088,-155.2717,3.36,1.09,2.1013,False,False,False
9068,19.4263,-155.4055,8.57,1.38,12.4404,False,False,False
9069,19.3485,-155.025,8.07,2.54,28.6398,False,False,False
9070,19.3812,-155.3483,11.32,2.61,7.8049,False,False,False
9071,19.46,-155.4772,8.2,1.32,20.4093,False,False,False
9072,19.3837,-155.2645,5.32,2.41,4.772,False,False,False
9073,19.3687,-155.4758,6.4,1.15,20.6383,False,False,False
9074,19.4605,-155.4262,7.35,2.29,15.2421,False,False,False
9075,19.4122,-155.285,14.77,1.65,1.0007,False,False,False
9076,19.4122,-155.285,14.77,1.65,1.0007,False,False,False
9077,19.327,-155.3877,8.51,1.15,14.8602,False,False,False
9078,19.327,-155.3877,8.51,1.15,14.8602,False,False,False
9079,19.3223,-155.2173,4.28,1.59,13.1875,False,False,False
9080,19.3223,-155.2173,4.28,1.59,13.1875,False,False,False
9081,19.3345,-155.2162,7.28,1.14,12.152000000000001,False,False,False
9082,19.3345,-155.2162,7.28,1.14,12.152000000000001,False,False,False
9083,19.3298,-155.197,7.03,1.42,13.8554,False,False,False
9084,19.3298,-155.197,7.03,1.42,13.8554,False,False,False
9085,19.3792,-155.3475,10.34,1.61,7.8653,False,False,False
9086,19.3792,-155.3475,10.34,1.61,7.8653,False,False,False
9087,19.3032,-155.226,7.94,2.23,14.5784,False,False,False
9088,19.3032,-155.226,7.94,2.23,14.5784,False,False,False
9089,19.4372,-155.5122,8.39,1.7,23.6834,False,False,False
9090,19.4372,-155.5122,8.39,1.7,23.6834,False,False,False
9091,19.2868,-155.2188,7.07,2.12,16.5491,False,False,False
9092,19.2868,-155.2188,7.07,2.12,16.5491,False,False,False
9093,19.2918,-155.2183,5.74,1.26,16.073,False,False,False
9094,19.2918,-155.2183,5.74,1.26,16.073,False,False,False
9095,19.2673,-155.4975,8.47,1.28,27.9254,False,False,False
9096,19.2673,-155.4975,8.47,1.28,27.9254,False,False,False
9097,19.3492,-155.3702,10.62,1.26,11.8277,False,False,False
9098,19.3492,-155.3702,10.62,1.26,11.8277,False,False,False
9099,19.3535,-155.392,9.17,1.36,13.3276,False,False,False
9100,19.3535,-155.392,9.17,1.36,13.3276,False,False,False
9101,19.3783,-155.4467,9.68,2.01,17.4093,False,False,False
9102,19.3783,-155.4467,9.68,2.01,17.4093,False,False,False
9103,19.2958,-155.3662,7.92,1.53,16.2123,False,False,False
9104,19.2958,-155.3662,7.92,1.53,16.2123,False,False,False
9105,19.4153,-155.3322,6.35,1.56,4.782,False,False,False
9106,19.3192,-155.4533,9.89,1.72,20.7955,False,False,False
9107,19.2337,-155.4473,8.34,1.63,26.7705,False,False,False
9108,19.4205,-155.2802,13.83,1.02,0.7155,False,False,False
9109,19.3123,-155.1873,6.72,1.53,15.9839,False,False,False
9110,19.3392,-155.2227,6.99,1.68,11.3237,False,False,False
9111,19.3893,-155.4572,8.87,1.18,18.1947,False,False,False
9112,19.3893,-155.4572,8.87,1.18,18.1947,False,False,False
9113,19.3347,-155.21200000000002,6.3,1.58,12.4089,False,False,False
9114,19.3347,-155.21200000000002,6.3,1.58,12.4089,False,False,False
9115,19.3488,-155.4997,9.11,1.39,23.7106,False,False,False
9116,19.3488,-155.4997,9.11,1.39,23.7106,False,False,False
9117,19.3393,-155.1893,8.41,2.83,13.6953,False,False,False
9118,19.3393,-155.1893,8.41,2.83,13.6953,False,False,False
9119,19.3388,-155.1903,7.95,2.62,13.6541,False,False,False
9120,19.3388,-155.1903,7.95,2.62,13.6541,False,False,False
9121,19.3512,-155.5017,9.53,3.63,23.8197,False,False,False
9122,19.3512,-155.5017,9.53,3.63,23.8197,False,False,False
9123,19.3238,-155.2207,7.15,2.07,12.8526,False,False,False
9124,19.3238,-155.2207,7.15,2.07,12.8526,False,False,False
9125,19.3402,-155.2128,9.21,3.74,11.8871,False,False,False
9126,19.3402,-155.2128,9.21,3.74,11.8871,False,False,False
9127,19.3813,-155.4252,10.4,1.19,15.1516,False,False,False
9128,19.3813,-155.4252,10.4,1.19,15.1516,False,False,False
9129,19.3317,-155.1857,6.71,1.34,14.5436,False,False,False
9130,19.3317,-155.1857,6.71,1.34,14.5436,False,False,False
9131,19.3355,-155.2103,5.9,1.33,12.4547,False,False,False
9132,19.3355,-155.2103,5.9,1.33,12.4547,False,False,False
9133,19.4265,-155.3575,9.68,2.17,7.4181,False,False,False
9134,19.4265,-155.3575,9.68,2.17,7.4181,False,False,False
9135,19.3415,-155.1962,9.24,1.17,12.9947,False,False,False
9136,19.3415,-155.1962,9.24,1.17,12.9947,False,False,False
9137,19.4168,-155.3232,5.91,2.77,3.8246,False,False,False
9138,19.4168,-155.3232,5.91,2.77,3.8246,False,False,False
9139,19.371,-155.4382,10.32,1.99,16.8046,False,False,False
9140,19.371,-155.4382,10.32,1.99,16.8046,False,False,False
9141,19.4463,-155.3292,7.52,1.18,5.2434,False,False,False
9142,19.4463,-155.3292,7.52,1.18,5.2434,False,False,False
9143,19.3427,-155.2143,7.32,1.34,11.5741,False,False,False
9144,19.3427,-155.2143,7.32,1.34,11.5741,False,False,False
9145,19.4307,-155.3517,10.32,2.77,6.8697,False,False,False
9146,19.4307,-155.3517,10.32,2.77,6.8697,False,False,False
9147,19.3875,-155.3427,8.34,1.17,6.9281,False,False,False
9148,19.3875,-155.3427,8.34,1.17,6.9281,False,False,False
9149,19.3097,-155.2187,9.03,2.22,14.3005,False,False,False
9150,19.3097,-155.2187,9.03,2.22,14.3005,False,False,False
9151,19.2855,-155.3665,6.2,1.14,17.2212,False,False,False
9152,19.2855,-155.3665,6.2,1.14,17.2212,False,False,False
9153,19.3112,-155.2942,12.5,1.61,12.2325,False,False,False
9154,19.3112,-155.2942,12.5,1.61,12.2325,False,False,False
9155,19.3657,-155.0493,6.56,2.48,25.6787,False,False,False
9156,19.3657,-155.0493,6.56,2.48,25.6787,False,False,False
9157,19.3355,-155.1257,6.4,1.35,19.408,False,False,False
9158,19.3355,-155.1257,6.4,1.35,19.408,False,False,False
9159,19.3337,-155.1307,5.46,1.52,19.0537,False,False,False
9160,19.3337,-155.1307,5.46,1.52,19.0537,False,False,False
9161,19.3645,-155.0868,5.95,1.83,21.9182,False,False,False
9162,19.3645,-155.0868,5.95,1.83,21.9182,False,False,False
9163,19.4178,-155.32299999999998,6.09,1.35,3.7917,False,False,False
9164,19.4178,-155.32299999999998,6.09,1.35,3.7917,False,False,False
9165,19.2655,-155.3478,8.2,2.04,18.4298,False,False,False
9166,19.2655,-155.3478,8.2,2.04,18.4298,False,False,False
9167,19.4507,-155.4875,10.24,1.76,21.2817,False,False,False
9168,19.4507,-155.4875,10.24,1.76,21.2817,False,False,False
9169,19.378,-155.44,9.41,1.68,16.7438,False,False,False
9170,19.378,-155.44,9.41,1.68,16.7438,False,False,False
9171,19.384,-155.0345,7.94,1.52,26.8001,False,False,False
9172,19.384,-155.0345,7.94,1.52,26.8001,False,False,False
9173,19.3568,-155.5015,9.68,3.18,23.6037,False,False,False
9174,19.3568,-155.5015,9.68,3.18,23.6037,False,False,False
9175,19.4452,-155.4723,9.23,1.29,19.6158,False,False,False
9176,19.4452,-155.4723,9.23,1.29,19.6158,False,False,False
9177,19.3022,-155.2612,6.59,1.45,13.4844,False,False,False
9178,19.3022,-155.2612,6.59,1.45,13.4844,False,False,False
9179,19.3398,-155.5148,9.01,1.58,25.5436,False,False,False
9180,19.3398,-155.5148,9.01,1.58,25.5436,False,False,False
9181,19.3483,-155.213,8.42,2.05,11.2072,False,False,False
9182,19.3483,-155.213,8.42,2.05,11.2072,False,False,False
9183,19.4727,-155.4425,6.28,3.06,17.2879,False,False,False
9184,19.4727,-155.4425,6.28,3.06,17.2879,False,False,False
9185,19.3392,-155.1288,5.55,1.86,18.9238,False,False,False
9186,19.3392,-155.1288,5.55,1.86,18.9238,False,False,False
9187,19.3773,-155.0395,7.66,2.52,26.4095,False,False,False
9188,19.3773,-155.0395,7.66,2.52,26.4095,False,False,False
9189,19.3652,-155.1062,6.91,2.43,19.9529,False,False,False
9190,19.3652,-155.1062,6.91,2.43,19.9529,False,False,False
9191,19.4665,-155.4997,11.51,1.97,22.8687,False,False,False
9192,19.4665,-155.4997,11.51,1.97,22.8687,False,False,False
9193,19.334,-155.2263,5.66,1.12,11.5814,False,False,False
9194,19.334,-155.2263,5.66,1.12,11.5814,False,False,False
9195,19.3675,-155.0292,8.29,2.44,27.6864,False,False,False
9196,19.3675,-155.0292,8.29,2.44,27.6864,False,False,False
9197,19.4023,-155.2712,15.02,1.86,2.659,False,False,False
9198,19.4023,-155.2712,15.02,1.86,2.659,False,False,False
9199,19.3548,-155.0197,6.6,2.32,28.9874,False,False,False
9200,19.3548,-155.0197,6.6,2.32,28.9874,False,False,False
9201,19.3548,-155.498,10.92,2.84,23.3234,False,False,False
9202,19.3548,-155.498,10.92,2.84,23.3234,False,False,False
9203,19.329,-155.1662,6.4,1.94,16.2858,False,False,False
9204,19.329,-155.1662,6.4,1.94,16.2858,False,False,False
9205,19.3535,-155.3997,10.43,2.59,14.0023,False,False,False
9206,19.3535,-155.3997,10.43,2.59,14.0023,False,False,False
9207,19.3135,-155.2153,4.88,1.63,14.1231,False,False,False
9208,19.3135,-155.2153,4.88,1.63,14.1231,False,False,False
9209,19.3428,-155.2022,7.49,1.72,12.4392,False,False,False
9210,19.3428,-155.2022,7.49,1.72,12.4392,False,False,False
9211,19.4917,-155.4695,3.02,2.08,20.686,False,False,False
9212,19.4917,-155.4695,3.02,2.08,20.686,False,False,False
9213,19.37,-155.4907,9.33,2.64,22.1045,False,False,False
9214,19.37,-155.4907,9.33,2.64,22.1045,False,False,False
9215,19.391,-155.3442,9.78,2.57,6.8638,False,False,False
9216,19.391,-155.3442,9.78,2.57,6.8638,False,False,False
9217,19.426,-155.3493,9.83,3.06,6.5565,False,False,False
9218,19.426,-155.3493,9.83,3.06,6.5565,False,False,False
9219,19.3432,-155.2212,6.74,1.18,11.067,False,False,False
9220,19.3432,-155.2212,6.74,1.18,11.067,False,False,False
9221,19.4235,-155.3292,6.23,1.55,4.4339,False,False,False
9222,19.4235,-155.3292,6.23,1.55,4.4339,False,False,False
9223,19.3743,-155.5,8.72,1.19,22.9354,False,False,False
9224,19.3743,-155.5,8.72,1.19,22.9354,False,False,False
9225,19.3203,-155.1535,4.53,1.32,17.9305,False,False,True
9226,19.3203,-155.1535,4.53,1.32,17.9305,False,False,True
9227,19.394000000000002,-155.504,9.57,1.21,22.9551,False,False,True
9228,19.394000000000002,-155.504,9.57,1.21,22.9551,False,False,True
9229,19.3323,-155.2068,6.81,1.58,12.9636,False,False,True
9230,19.3323,-155.2068,6.81,1.58,12.9636,False,False,True
9231,19.3388,-155.2268,7.23,1.14,11.1095,False,False,True
9232,19.3388,-155.2268,7.23,1.14,11.1095,False,False,True
9233,19.3413,-155.222,6.15,1.13,11.1816,False,False,True
9234,19.3413,-155.222,6.15,1.13,11.1816,False,False,True
9235,19.3493,-155.3632,9.14,1.85,11.289000000000001,False,False,True
9236,19.3493,-155.3632,9.14,1.85,11.289000000000001,False,False,True
9237,19.3925,-155.4558,9.5,1.68,17.9844,False,False,True
9238,19.3925,-155.4558,9.5,1.68,17.9844,False,False,True
9239,19.406,-155.4867,9.32,1.4,21.0091,False,False,True
9240,19.406,-155.4867,9.32,1.4,21.0091,False,False,True
9241,19.3767,-155.0678,6.88,1.3,23.5123,False,False,True
9242,19.3767,-155.0678,6.88,1.3,23.5123,False,False,True
9243,19.3308,-155.186,7.33,1.62,14.5893,False,False,True
9244,19.3308,-155.186,7.33,1.62,14.5893,False,False,True
9245,19.3357,-155.181,9.53,3.55,14.615,False,False,True
9246,19.3357,-155.181,9.53,3.55,14.615,False,False,True
9247,19.4197,-155.328,5.66,1.15,4.3018,False,False,True
9248,19.4197,-155.328,5.66,1.15,4.3018,False,False,True
9249,19.4465,-155.4743,8.43,1.61,19.8436,False,False,True
9250,19.4465,-155.4743,8.43,1.61,19.8436,False,False,True
9251,19.2947,-155.4185,8.5,1.54,19.686,False,False,True
9252,19.2947,-155.4185,8.5,1.54,19.686,False,False,True
9253,19.2907,-155.5093,7.6,1.85,27.4554,False,False,True
9254,19.2907,-155.5093,7.6,1.85,27.4554,False,False,True
9255,19.2772,-155.3952,2.34,1.77,19.6094,False,False,True
9256,19.2772,-155.3952,2.34,1.77,19.6094,False,False,True
9257,19.4185,-155.4837,9.1,1.58,20.6293,False,False,True
9258,19.4185,-155.4837,9.1,1.58,20.6293,False,False,True
9259,19.2918,-155.214,6.06,1.83,16.2803,False,False,True
9260,19.2918,-155.214,6.06,1.83,16.2803,False,False,True
9261,19.2937,-155.2152,4.78,1.81,16.0346,False,False,True
9262,19.2937,-155.2152,4.78,1.81,16.0346,False,False,True
9263,19.3112,-155.2148,7.47,1.16,14.3678,False,False,True
9264,19.3112,-155.2148,7.47,1.16,14.3678,False,False,True
9265,19.3337,-155.2138,5.81,1.5,12.3771,False,False,True
9266,19.3337,-155.2138,5.81,1.5,12.3771,False,False,True
9267,19.4295,-155.3617,8.87,1.56,7.89,False,False,True
9268,19.4295,-155.3617,8.87,1.56,7.89,False,False,True
9269,19.3617,-155.0802,4.58,1.15,22.671,False,False,True
9270,19.3617,-155.0802,4.58,1.15,22.671,False,False,True
9271,19.4182,-155.3187,4.03,1.54,3.3386,False,False,True
9272,19.4182,-155.3187,4.03,1.54,3.3386,False,False,True
9273,19.415,-155.3157,4.72,2.83,3.0825,False,False,True
9274,19.415,-155.3157,4.72,2.83,3.0825,False,False,True
9275,19.3238,-155.268,6.98,2.22,10.9904,False,False,True
9276,19.3238,-155.268,6.98,2.22,10.9904,False,False,True
9277,19.3832,-155.4642,9.5,2.3,19.0539,False,False,True
9278,19.3832,-155.4642,9.5,2.3,19.0539,False,False,True
9279,19.4097,-155.4965,9.43,2.54,22.0062,False,False,True
9280,19.4097,-155.4965,9.43,2.54,22.0062,False,False,True
9281,19.3457,-155.21200000000002,7.61,1.14,11.4891,False,False,True
9282,19.3457,-155.21200000000002,7.61,1.14,11.4891,False,False,True
9283,19.331,-155.172,8.13,1.88,15.6741,False,False,True
9284,19.331,-155.172,8.13,1.88,15.6741,False,False,True
9285,19.4187,-155.3278,6.27,1.02,4.2860000000000005,False,True,True
9286,19.4187,-155.3278,6.27,1.02,4.2860000000000005,False,True,True
9287,19.3285,-155.2013,6.64,1.14,13.6606,False,True,True
9288,19.3285,-155.2013,6.64,1.14,13.6606,False,True,True
9289,19.3507,-155.3633,10.71,2.13,11.1871,False,True,True
9290,19.3507,-155.3633,10.71,2.13,11.1871,False,True,True
9291,19.3565,-155.3643,8.7,1.53,10.8246,False,True,True
9292,19.3565,-155.3643,8.7,1.53,10.8246,False,True,True
9293,19.3517,-155.3658,10.61,2.13,11.3,False,True,True
9294,19.3517,-155.3658,10.61,2.13,11.3,False,True,True
9295,19.4823,-155.4437,2.73,1.95,17.7873,True,False,False
9296,19.4823,-155.4437,2.73,1.95,17.7873,True,False,False
9297,19.3407,-155.1962,8.98,3.02,13.0554,False,False,False
9298,19.3407,-155.1962,8.98,3.02,13.0554,False,False,False
9299,19.3297,-155.2058,5.7,1.65,13.2521,False,False,False
9300,19.3297,-155.2058,5.7,1.65,13.2521,False,False,False
9301,19.3328,-155.2022,6.64,1.81,13.2406,False,False,False
9302,19.3328,-155.2022,6.64,1.81,13.2406,False,False,False
9303,19.3718,-155.4977,8.86,2.05,22.7659,False,False,True
9304,19.3718,-155.4977,8.86,2.05,22.7659,False,False,True
9305,19.3325,-155.2047,7.15,1.68,13.0909,False,False,True
9306,19.3325,-155.2047,7.15,1.68,13.0909,False,False,True
9307,19.320999999999998,-155.25799999999998,6.47,1.61,11.5281,False,False,True
9308,19.320999999999998,-155.25799999999998,6.47,1.61,11.5281,False,False,True
9309,19.3763,-155.4467,9.88,1.19,17.4714,False,False,True
9310,19.3763,-155.4467,9.88,1.19,17.4714,False,False,True
9311,19.4032,-155.438,9.25,1.19,15.9589,False,False,True
9312,19.4032,-155.438,9.25,1.19,15.9589,False,False,True
9313,19.3342,-155.1982,8.3,1.58,13.4136,False,False,True
9314,19.3342,-155.1982,8.3,1.58,13.4136,False,False,True
9315,19.397000000000002,-155.4485,8.7,1.97,17.1461,False,False,True
9316,19.397000000000002,-155.4485,8.7,1.97,17.1461,False,False,True
9317,19.398,-155.2608,3.15,1.63,3.7539,False,False,True
9318,19.398,-155.2608,3.15,1.63,3.7539,False,False,True
9319,19.3183,-155.2577,6.21,1.92,11.8261,False,False,True
9320,19.3183,-155.2577,6.21,1.92,11.8261,False,False,True
9321,19.4183,-155.3285,3.88,2.52,4.3621,False,False,True
9322,19.4183,-155.3285,3.88,2.52,4.3621,False,False,True
9323,19.4187,-155.3215,5.18,1.55,3.6267,False,False,True
9324,19.4187,-155.3215,5.18,1.55,3.6267,False,False,True
9325,19.4213,-155.3245,4.42,1.33,3.9324,False,False,True
9326,19.4213,-155.3245,4.42,1.33,3.9324,False,False,True
9327,19.347,-155.10399999999998,7.61,2.5,20.8847,False,False,True
9328,19.347,-155.10399999999998,7.61,2.5,20.8847,False,False,True
9329,19.3455,-155.226,8.27,1.69,10.5557,False,False,True
9330,19.3455,-155.226,8.27,1.69,10.5557,False,False,True
9331,19.4318,-155.363,10.48,2.64,8.0594,False,False,True
9332,19.4318,-155.363,10.48,2.64,8.0594,False,False,True
9333,19.3608,-155.5027,8.48,1.66,23.5935,False,False,True
9334,19.3608,-155.5027,8.48,1.66,23.5935,False,False,True
9335,19.4063,-155.2927,15.51,1.26,1.7403,False,False,True
9336,19.4063,-155.2927,15.51,1.26,1.7403,False,False,True
9337,19.3953,-155.3522,9.34,1.22,7.4108,False,False,True
9338,19.3953,-155.3522,9.34,1.22,7.4108,False,False,True
9339,19.3437,-155.1933,8.48,2.97,13.0569,False,False,True
9340,19.3437,-155.1933,8.48,2.97,13.0569,False,False,True
9341,19.3917,-155.5028,8.78,1.46,22.8656,False,False,True
9342,19.4517,-155.3843,8.59,3.26,10.7584,False,False,True
9343,19.4262,-155.4855,10.37,2.39,20.8237,False,False,True
9344,19.4262,-155.4855,10.37,2.39,20.8237,False,False,True
9345,19.3442,-155.1947,7.5,2.52,12.9099,False,False,True
9346,19.3442,-155.1947,7.5,2.52,12.9099,False,False,True
9347,19.4387,-155.3568,12.02,3.0,7.5791,False,False,True
9348,19.4387,-155.3568,12.02,3.0,7.5791,False,False,True
9349,19.3182,-155.2013,6.8,1.34,14.5426,False,False,True
9350,19.3182,-155.2013,6.8,1.34,14.5426,False,False,True
9351,19.3798,-155.0447,8.13,2.03,25.8226,False,True,True
9352,19.3798,-155.0447,8.13,2.03,25.8226,False,True,True
9353,19.4497,-155.4722,9.23,1.21,19.6801,False,True,True
9354,19.4497,-155.4722,9.23,1.21,19.6801,False,True,True
9355,19.3395,-155.0623,5.02,1.54,25.2522,False,True,True
9356,19.3395,-155.0623,5.02,1.54,25.2522,False,True,True
9357,19.4393,-155.4653,9.26,1.4,18.8071,False,True,True
9358,19.4393,-155.4653,9.26,1.4,18.8071,False,True,True
9359,19.3262,-155.1815,7.93,2.06,15.2839,False,True,True
9360,19.3262,-155.1815,7.93,2.06,15.2839,False,True,True
9361,19.3882,-155.4572,9.11,2.0,18.2188,True,False,False
9362,19.3882,-155.4572,9.11,2.0,18.2188,True,False,False
9363,19.3615,-155.1063,6.88,1.59,20.0749,False,False,False
9364,19.3615,-155.1063,6.88,1.59,20.0749,False,False,False
9365,19.3593,-155.1083,8.45,1.35,19.9599,False,False,False
9366,19.3593,-155.1083,8.45,1.35,19.9599,False,False,False
9367,19.3762,-155.4113,12.76,1.52,13.956,False,False,False
9368,19.3762,-155.4113,12.76,1.52,13.956,False,False,False
9369,19.3182,-155.4828,7.23,1.54,23.5059,False,False,False
9370,19.3182,-155.4828,7.23,1.54,23.5059,False,False,False
9371,19.3082,-155.2558,5.85,1.39,12.9628,False,False,False
9372,19.3082,-155.2558,5.85,1.39,12.9628,False,False,False
9373,19.4738,-155.4447,4.3,2.6,17.5462,False,False,False
9374,19.4738,-155.4447,4.3,2.6,17.5462,False,False,False
9375,19.4318,-155.3555,8.34,1.56,7.2827,False,False,False
9376,19.4318,-155.3555,8.34,1.56,7.2827,False,False,False
9377,19.4238,-155.347,8.56,1.56,6.2995,False,False,False
9378,19.4238,-155.347,8.56,1.56,6.2995,False,False,False
9379,19.337,-155.2105,6.53,1.19,12.3141,False,False,False
9380,19.337,-155.2105,6.53,1.19,12.3141,False,False,False
9381,19.451,-155.461,7.53,2.08,18.5475,False,False,False
9382,19.451,-155.461,7.53,2.08,18.5475,False,False,False
9383,19.208,-155.4615,7.96,1.73,29.9375,False,False,False
9384,19.208,-155.4615,7.96,1.73,29.9375,False,False,False
9385,19.3313,-155.1183,6.5,2.04,20.3137,False,False,False
9386,19.3567,-155.0267,7.05,2.45,28.2234,False,False,False
9387,19.3567,-155.0267,7.05,2.45,28.2234,False,False,False
9388,19.3608,-155.028,7.53,1.4,27.9787,False,False,False
9389,19.3608,-155.028,7.53,1.4,27.9787,False,False,False
9390,19.303,-155.3898,8.09,1.35,16.984,False,False,False
9391,19.303,-155.3898,8.09,1.35,16.984,False,False,False
9392,19.3225,-155.2023,6.13,1.13,14.1035,False,False,False
9393,19.3225,-155.2023,6.13,1.13,14.1035,False,False,False
9394,19.3213,-155.1983,5.56,1.33,14.4735,False,False,False
9395,19.3213,-155.1983,5.56,1.33,14.4735,False,False,False
9396,19.312,-155.2338,5.12,1.66,13.3435,False,False,False
9397,19.312,-155.2338,5.12,1.66,13.3435,False,False,False
9398,19.3615,-155.4703,10.02,2.33,20.3321,False,False,False
9399,19.3615,-155.4703,10.02,2.33,20.3321,False,False,False
9400,19.3458,-155.1232,8.17,2.77,19.1083,False,False,False
9401,19.3458,-155.1232,8.17,2.77,19.1083,False,False,False
9402,19.3768,-155.4952,10.99,1.22,22.3825,False,False,False
9403,19.3768,-155.4952,10.99,1.22,22.3825,False,False,False
9404,19.375,-155.4982,10.82,1.22,22.7339,False,False,False
9405,19.375,-155.4982,10.82,1.22,22.7339,False,False,False
9406,19.3178,-155.2695,6.66,1.92,11.6212,False,False,False
9407,19.3178,-155.2695,6.66,1.92,11.6212,False,False,False
9408,19.3402,-155.1968,7.22,1.14,13.0478,False,False,False
9409,19.3402,-155.1968,7.22,1.14,13.0478,False,False,False
9410,19.3892,-155.3455,9.08,1.18,7.0811,False,False,False
9411,19.3892,-155.3455,9.08,1.18,7.0811,False,False,False
9412,19.2665,-155.3907,5.46,1.67,20.3348,False,False,False
9413,19.2665,-155.3907,5.46,1.67,20.3348,False,False,False
9414,19.3438,-155.1022,5.35,1.64,21.2002,False,False,False
9415,19.3438,-155.1022,5.35,1.64,21.2002,False,False,False
9416,19.3167,-155.2212,4.6,1.94,13.4964,False,False,False
9417,19.3167,-155.2212,4.6,1.94,13.4964,False,False,False
9418,19.4455,-155.3665,8.76,1.39,8.77,False,False,False
9419,19.4455,-155.3665,8.76,1.39,8.77,False,False,False
